task,label_set,encoder,design,score,subset,alpha,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,n_finite_width,n_infinite_width,subset_difference_list
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT2,predicted_value_decile,7,14737,14095,0.9564361810409174,2.2149263174747236,0.8236900796040578,14737,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT2,predicted_value_decile,8,21632,19348,0.8944156804733728,2.139904180222009,0.9910736535427839,21632,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT2,predicted_value_decile,9,22348,16166,0.723375693574369,2.07301146215545,1.2098418168012797,22348,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT20,predicted_value_decile,0,12343,12096,0.9799886575386859,2.068784578841499,0.08438844301417997,12343,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT20,predicted_value_decile,1,19846,19534,0.9842789478988209,2.0748172549726647,0.2463642040784352,19846,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT20,predicted_value_decile,2,23875,23548,0.9863036649214659,2.108534317735602,0.35733049738219896,23875,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT20,predicted_value_decile,3,28064,27747,0.9887043899657925,2.149699055618408,0.45260672313729333,28064,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT20,predicted_value_decile,4,31121,30785,0.9892034317663314,2.1640970174881913,0.5363989423339546,31121,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT20,predicted_value_decile,5,32275,31933,0.9894035631293571,2.1582062717854376,0.6169696304947715,32275,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT20,predicted_value_decile,6,31025,30700,0.9895245769540693,2.1216603293714744,0.6922194959961725,31025,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT20,predicted_value_decile,7,25920,25194,0.9719907407407408,2.08660651312934,0.7780487437307099,25920,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT20,predicted_value_decile,8,19353,17639,0.9114349196507001,2.0730607566898542,0.8791273932416809,19353,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT20,predicted_value_decile,9,9458,7015,0.7417001480228378,2.0994725137614982,1.0665261132895103,9458,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT21,predicted_value_decile,0,16763,15330,0.9145141084531409,2.3493826969180636,0.10811805736475981,16763,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT21,predicted_value_decile,1,24976,23314,0.9334561178731582,2.361540790095992,0.2547313829479425,24976,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT21,predicted_value_decile,2,25746,24067,0.9347859861726093,2.3824089558208073,0.34865627260666704,25746,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT21,predicted_value_decile,3,25949,24687,0.9513661412771205,2.397094571322594,0.4277687065403532,25949,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT21,predicted_value_decile,4,25997,24623,0.9471477478170558,2.412183827701273,0.5050698082350848,25997,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT21,predicted_value_decile,5,26567,24790,0.933112507998645,2.4183370699552076,0.5880688301040765,26567,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT21,predicted_value_decile,6,26511,24325,0.9175436611217985,2.4152425084163176,0.6892692022297349,26511,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT21,predicted_value_decile,7,25913,23429,0.9041407787596959,2.447294756432582,0.8075189584197604,25913,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT21,predicted_value_decile,8,25485,23162,0.9088483421620561,2.4268335693790464,0.9324569753041004,25485,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT21,predicted_value_decile,9,14893,13647,0.9163365339421204,2.483473091122927,1.187473213873548,14893,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT22,predicted_value_decile,0,17536,14884,0.8487682481751825,2.3293271308397725,0.08305979471137054,17536,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT22,predicted_value_decile,1,15502,13023,0.8400851503031866,2.2206725719866793,0.282802553734246,15502,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT22,predicted_value_decile,2,16725,14051,0.840119581464873,2.1469814438527655,0.37678210248505234,16725,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT22,predicted_value_decile,3,18264,15732,0.8613666228646518,2.098419095881926,0.4468092314778218,18264,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT22,predicted_value_decile,4,18799,16644,0.8853662428852599,2.07260816732273,0.5151001216820044,18799,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT22,predicted_value_decile,5,19165,17156,0.8951734933472476,2.0424984050922905,0.5861827489075137,19165,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT22,predicted_value_decile,6,19863,17996,0.9060061420732014,2.0102742359380508,0.6692717305928422,19863,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT22,predicted_value_decile,7,24848,22577,0.9086043142305216,1.9696410818400878,0.7972064684531954,24848,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT22,predicted_value_decile,8,17405,14519,0.8341855788566503,2.0446730072626402,0.9427433494999641,17405,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT22,predicted_value_decile,9,15685,11181,0.7128466687918393,2.0177640711231373,1.1107661657360735,15685,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT23,predicted_value_decile,0,8937,7436,0.8320465480586327,2.4304002256245103,0.10048886824470513,8937,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT23,predicted_value_decile,1,21827,19218,0.8804691437210794,2.6643360242976017,0.2659249886178815,21827,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT23,predicted_value_decile,2,28751,26142,0.9092553302493827,2.6959873406577164,0.3732714935458767,28751,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT23,predicted_value_decile,3,29055,26740,0.92032352435037,2.600344712614008,0.45315984602209175,29055,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT23,predicted_value_decile,4,27079,24802,0.9159126998781344,2.4250568071660696,0.5178720241873315,27079,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT23,predicted_value_decile,5,26985,24557,0.9100240874559941,2.299289354907819,0.5847057501563369,26985,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT23,predicted_value_decile,6,27705,25363,0.9154665222883956,2.243919404778018,0.6544014223515611,27705,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT23,predicted_value_decile,7,27180,24451,0.8995952906548933,2.267642007565305,0.7451879595376886,27180,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT23,predicted_value_decile,8,21982,19421,0.8834955872986989,2.3803130295525885,0.8889062420034005,21982,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT23,predicted_value_decile,9,8739,7159,0.8192012816111683,2.6571366475667624,1.1852483831236054,8739,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT24,predicted_value_decile,0,37762,36374,0.9632434722737143,2.179907576978841,0.06074913860939486,37762,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT24,predicted_value_decile,1,28787,27908,0.9694653836801334,2.2554252869133635,0.2652544934698171,28787,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT24,predicted_value_decile,2,24736,24055,0.972469275549806,2.2632714748999434,0.3676832132475188,24736,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT24,predicted_value_decile,3,22493,21873,0.9724358689370026,2.2464475493070064,0.4494226871450285,22493,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT24,predicted_value_decile,4,21238,20543,0.9672756380073453,2.2208418062552973,0.5216760963176265,21238,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT24,predicted_value_decile,5,19721,19137,0.9703868972161656,2.196177843019497,0.5945149558013982,19721,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT24,predicted_value_decile,6,19429,18834,0.969375675536569,2.1559621430110916,0.6720105345504787,19429,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT24,predicted_value_decile,7,17297,16173,0.9350176331155692,2.121793214231514,0.7887317097076083,17297,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT24,predicted_value_decile,8,13428,11358,0.8458445040214477,2.128289244023682,0.9112742278843647,13428,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT24,predicted_value_decile,9,11589,8515,0.7347484683751834,2.1268699119989862,1.1509193540884675,11589,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT3,predicted_value_decile,0,5334,5175,0.9701912260967379,2.524865177985564,0.13457769358877747,5334,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT3,predicted_value_decile,1,11532,11237,0.9744190079778009,2.5426471245772633,0.2715632570645812,11532,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT3,predicted_value_decile,2,13964,13695,0.9807361787453451,2.5740746154173233,0.36960932464730734,13964,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT3,predicted_value_decile,3,13593,13329,0.980578238799382,2.6161063340276245,0.45947265625,13593,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT3,predicted_value_decile,4,12526,12274,0.9798818457608175,2.6401888758881524,0.5470802566598975,12526,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT3,predicted_value_decile,5,10676,10434,0.9773323342075684,2.662444713902679,0.6385906472461597,10676,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT3,predicted_value_decile,6,9491,9290,0.9788220419344642,2.582735762004794,0.7067293089341218,9491,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT3,predicted_value_decile,7,13159,12810,0.9734782278288624,2.382157055057375,0.8187275803988715,13159,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT3,predicted_value_decile,8,5691,5266,0.9253206817782463,2.3115704981687095,0.9869787591221336,5691,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT3,predicted_value_decile,9,370,304,0.8216216216216217,2.264514448836043,1.1026743502230258,370,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT4,predicted_value_decile,0,4902,4860,0.9914320685434517,2.1677021974449207,0.07815043909702434,4902,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT4,predicted_value_decile,1,5401,5376,0.9953712275504536,2.205254687355351,0.2809980731830622,5401,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT4,predicted_value_decile,2,5608,5579,0.9948288159771754,2.188575037195747,0.38067631306559824,5608,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT4,predicted_value_decile,3,5683,5654,0.9948970614112265,2.2023360000494896,0.4718074714678097,5683,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT4,predicted_value_decile,4,5529,5494,0.9936697413637186,2.188745165759518,0.5487191470541689,5529,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT4,predicted_value_decile,5,5507,5466,0.9925549300889777,2.1798118977835026,0.6255961429061876,5507,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT4,predicted_value_decile,6,5804,5760,0.9924190213645762,2.125683711529764,0.6926683232670895,5804,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT4,predicted_value_decile,7,8165,7428,0.909736680955297,2.0443518447642375,0.8087241477055266,8165,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT4,predicted_value_decile,8,10743,7740,0.7204691426975706,1.9935777130311598,1.0131864344442312,10743,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT4,predicted_value_decile,9,7410,3887,0.5245614035087719,2.055086987864794,1.2418047659149376,7410,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
CCRCC,shipped,uni_v2,donor,abs,nb_matched,0.1,INT5,predicted_value_decile,0,1801,812,0.45086063298167683,2.0990251184237922,0.08823751251542654,1801,0,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable."
