task,label_set,encoder,donor_set,arm,design,fold,repeat,draw,method,alpha,score,coverage,width_mean,width_median,K,n_T,n_C,finite,coverage_sd_over_reps,width_sd_over_reps,interval_score,miss_above,miss_below,n_eff,n_eff_frac,n_infinite,n_spot_gene,frac_infinite,n_test_points_infinite,n_reps,calibration_unit,n_units_in_pool,n_cal_units,n_C_donors,n_T_donors,n_T_spots_natural,n_T_spots_matched,n_match_target,n_E,n_E_slides,n_cells,n_slides,pearson_mean,pearson_n_genes,cal_donors,difference_list,arm_difference_list,width_mean_spotgene
CCRCC,shipped,hoptimus0,24,K10,donor,INT4,-1,0,dwr,0.1,abs,0.8719704225352112,2.7154689595864574,2.6433462584648173,10.0,35996,27476,True,0.03733719994619039,0.23809410820614083,3.475966021438195,0.003137286879169755,0.12489229058561896,,,0,13490000,0.0,0,200,donor,23,10,10,13,45395,35996,35996,1349,1,50,1,0.2309672150879696,50,INT1;INT10;INT12;INT17;INT21;INT22;INT24;INT3;INT6;INT7,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",
CCRCC,shipped,hoptimus0,24,K10,donor,INT4,-1,1,pooled,0.1,abs,0.9699777613046702,2.253235377186816,2.1968325774618114,31913.0,35996,31913,True,,,2.3806764920021606,0.011578947368421053,0.018443291326908823,31913.0,1.0,0,67450,0.0,0,1,donor,23,10,10,13,40958,35996,35996,1349,1,50,1,0.22314915746602762,50,INT10;INT13;INT15;INT16;INT19;INT2;INT23;INT3;INT5;INT8,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",2.253235377186816
CCRCC,shipped,hoptimus0,24,K10,donor,INT4,-1,1,hcp,0.1,abs,0.9998072646404745,5.151422315584142,5.062645724779785,10.0,35996,31913,True,,,5.152650547875364,0.00019273535952557452,0.0,25624.2390298671,0.8029404640700374,0,67450,0.0,0,1,donor,23,10,10,13,40958,35996,35996,1349,1,50,1,0.22314915746602762,50,INT10;INT13;INT15;INT16;INT19;INT2;INT23;INT3;INT5;INT8,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",5.151422315584143
CCRCC,shipped,hoptimus0,24,K10,donor,INT4,-1,1,dwr,0.1,abs,0.9904538176426982,3.7624058521689174,3.7549006233151614,10.0,35996,31913,True,0.008918733397621762,0.594582693325611,3.80492571829233,0.004173239436619718,0.005372942920681987,,,0,13490000,0.0,0,200,donor,23,10,10,13,40958,35996,35996,1349,1,50,1,0.22314915746602762,50,INT10;INT13;INT15;INT16;INT19;INT2;INT23;INT3;INT5;INT8,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",
CCRCC,shipped,hoptimus0,24,K10,donor,INT4,-1,2,pooled,0.1,abs,0.9119495922905856,1.9460531882663974,1.8316733542426205,30318.0,35996,30318,True,,,2.3710360558544274,0.012453669384729431,0.07559673832468496,30318.0,1.0,0,67450,0.0,0,1,donor,23,10,10,13,42553,35996,35996,1349,1,50,1,0.2311137167841233,50,INT1;INT10;INT12;INT13;INT15;INT19;INT20;INT22;INT5;INT6,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",1.9460531882663974
CCRCC,shipped,hoptimus0,24,K10,donor,INT4,-1,2,hcp,0.1,abs,0.9982357301704967,4.758252954124768,4.787268463737753,10.0,35996,30318,True,,,4.76658011848481,0.0006375092661230541,0.0011267605633802818,21477.84337020803,0.7084188722939517,0,67450,0.0,0,1,donor,23,10,10,13,42553,35996,35996,1349,1,50,1,0.2311137167841233,50,INT1;INT10;INT12;INT13;INT15;INT19;INT20;INT22;INT5;INT6,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",4.758252954124769
CCRCC,shipped,hoptimus0,24,K10,donor,INT4,-1,2,dwr,0.1,abs,0.9741195700518904,3.477870102602351,3.500729655257345,10.0,35996,30318,True,0.017419164087344716,0.6171492061304208,3.613911585349862,0.0052404744255003695,0.020639955522609343,,,0,13490000,0.0,0,200,donor,23,10,10,13,42553,35996,35996,1349,1,50,1,0.2311137167841233,50,INT1;INT10;INT12;INT13;INT15;INT19;INT20;INT22;INT5;INT6,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",
CCRCC,shipped,hoptimus0,24,K10,donor,INT5,-1,0,pooled,0.1,abs,0.2582799325463743,1.9778829544532792,1.898937333734066,32048.0,35996,32048,True,,,17.70994952047906,0.733760539629005,0.007959527824620574,32048.0,1.0,0,59300,0.0,0,1,donor,23,10,10,13,40986,35996,35996,1186,1,50,1,0.5223007798373276,50,INT1;INT12;INT13;INT15;INT19;INT23;INT24;INT6;INT7;INT8,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",1.9778829544532788
CCRCC,shipped,hoptimus0,24,K10,donor,INT5,-1,0,hcp,0.1,abs,0.48915682967959534,3.4543014703992028,3.3223554982148324,10.0,35996,32048,True,,,10.439096621339905,0.5104215851602023,0.0004215851602023609,23764.675688340318,0.7415338145388267,0,59300,0.0,0,1,donor,23,10,10,13,40986,35996,35996,1186,1,50,1,0.5223007798373276,50,INT1;INT12;INT13;INT15;INT19;INT23;INT24;INT6;INT7;INT8,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",3.4543014703992023
CCRCC,shipped,hoptimus0,24,K10,donor,INT5,-1,0,dwr,0.1,abs,0.3294172006745363,2.4315785297281347,2.299692023249012,10.0,35996,32048,True,0.043887726399727885,0.25912969859454227,15.437896816437775,0.6645827150084318,0.0060000843170320405,,,0,11860000,0.0,0,200,donor,23,10,10,13,40986,35996,35996,1186,1,50,1,0.5223007798373276,50,INT1;INT12;INT13;INT15;INT19;INT23;INT24;INT6;INT7;INT8,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",
CCRCC,shipped,hoptimus0,24,K10,donor,INT5,-1,1,pooled,0.1,abs,0.2806408094435076,2.071044417511419,1.971360285630117,29331.0,35996,29331,True,,,17.599437945957135,0.7166610455311974,0.00269814502529511,29331.0,1.0,0,59300,0.0,0,1,donor,23,10,10,13,43703,35996,35996,1186,1,50,1,0.49789579725575955,50,INT10;INT11;INT12;INT15;INT19;INT23;INT24;INT3;INT4;INT8,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",2.0710444175114193
CCRCC,shipped,hoptimus0,24,K10,donor,INT5,-1,1,hcp,0.1,abs,0.5325126475548061,3.6871010203381385,3.4618973489469056,10.0,35996,29331,True,,,10.38165081632236,0.46741989881956153,6.745362563237774e-05,22333.450921177147,0.7614282131934522,0,59300,0.0,0,1,donor,23,10,10,13,43703,35996,35996,1186,1,50,1,0.49789579725575955,50,INT10;INT11;INT12;INT15;INT19;INT23;INT24;INT3;INT4;INT8,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",3.6871010203381385
CCRCC,shipped,hoptimus0,24,K10,donor,INT5,-1,1,dwr,0.1,abs,0.3699376897133221,2.6323608965176093,2.5183064970071056,10.0,35996,29331,True,0.054447498362731224,0.3277726760893324,15.126584496657886,0.628206155143339,0.0018561551433389544,,,0,11860000,0.0,0,200,donor,23,10,10,13,43703,35996,35996,1186,1,50,1,0.49789579725575955,50,INT10;INT11;INT12;INT15;INT19;INT23;INT24;INT3;INT4;INT8,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",
CCRCC,shipped,hoptimus0,24,K10,donor,INT5,-1,2,pooled,0.1,abs,0.2685497470489039,2.0668858825772265,1.958632266612896,35711.0,35996,35711,True,,,17.801327476139654,0.72893760539629,0.002512647554806071,35711.0,1.0,0,59300,0.0,0,1,donor,23,10,10,13,37323,35996,35996,1186,1,50,1,0.4850793872547734,50,INT12;INT15;INT18;INT20;INT21;INT23;INT24;INT3;INT4;INT8,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",2.066885882577227
CCRCC,shipped,hoptimus0,24,K10,donor,INT5,-1,2,hcp,0.1,abs,0.4998482293423272,3.548836759089138,3.392562614693425,10.0,35996,35711,True,,,10.738503031483368,0.5000843170320405,6.745362563237774e-05,27126.01366228234,0.7595982655843393,0,59300,0.0,0,1,donor,23,10,10,13,37323,35996,35996,1186,1,50,1,0.4850793872547734,50,INT12;INT15;INT18;INT20;INT21;INT23;INT24;INT3;INT4;INT8,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",3.548836759089137
CCRCC,shipped,hoptimus0,24,K10,donor,INT5,-1,2,dwr,0.1,abs,0.3418884485666105,2.5110666457518147,2.3897502537075486,10.0,35996,35711,True,0.04563045720667521,0.27501321205738555,15.727906583067393,0.656444097807757,0.0016674536256323777,,,0,11860000,0.0,0,200,donor,23,10,10,13,37323,35996,35996,1186,1,50,1,0.4850793872547734,50,INT12;INT15;INT18;INT20;INT21;INT23;INT24;INT3;INT4;INT8,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",
CCRCC,shipped,hoptimus0,24,K10,donor,INT6,-1,0,pooled,0.1,abs,0.921466030989273,2.27552082930265,2.1515151066865714,30131.0,35996,30131,True,,,2.7660107525970896,0.07735399284862932,0.0011799761620977353,30131.0,1.0,0,83900,0.0,0,1,donor,23,10,10,13,42411,35996,35996,1678,1,50,1,0.2651570702253993,50,INT10;INT12;INT14;INT16;INT17;INT20;INT21;INT5;INT7;INT8,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",2.27552082930265
CCRCC,shipped,hoptimus0,24,K10,donor,INT6,-1,0,hcp,0.1,abs,0.9995470798569726,5.35053491278595,5.277200670617663,10.0,35996,30131,True,,,5.352863952970543,0.0004529201430274136,0.0,23879.035177397316,0.792507224366842,0,83900,0.0,0,1,donor,23,10,10,13,42411,35996,35996,1678,1,50,1,0.2651570702253993,50,INT10;INT12;INT14;INT16;INT17;INT20;INT21;INT5;INT7;INT8,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",5.350534912785948
CCRCC,shipped,hoptimus0,24,K10,donor,INT6,-1,0,dwr,0.1,abs,0.9807237187127532,3.990024228028609,4.009164136422124,10.0,35996,30131,True,0.01389158190823532,0.6187307559363042,4.099997237144468,0.01828289630512515,0.0009933849821215732,,,0,16780000,0.0,0,200,donor,23,10,10,13,42411,35996,35996,1678,1,50,1,0.2651570702253993,50,INT10;INT12;INT14;INT16;INT17;INT20;INT21;INT5;INT7;INT8,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",
CCRCC,shipped,hoptimus0,24,K10,donor,INT6,-1,1,pooled,0.1,abs,0.8945411203814065,2.172772120620628,2.0891158648539454,34088.0,35996,34088,True,,,2.87602016612212,0.10165673420738978,0.003802145411203814,34088.0,1.0,0,83900,0.0,0,1,donor,23,10,10,13,38454,35996,35996,1678,1,50,1,0.16617611840439725,50,INT10;INT12;INT14;INT15;INT16;INT18;INT2;INT23;INT24;INT5,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",2.1727721206206283
CCRCC,shipped,hoptimus0,24,K10,donor,INT6,-1,1,hcp,0.1,abs,0.9985101311084624,5.246495449504818,5.150816467306172,10.0,35996,34088,True,,,5.252751142404545,0.0014898688915375446,0.0,26362.45674368971,0.7733647249380928,0,83900,0.0,0,1,donor,23,10,10,13,38454,35996,35996,1678,1,50,1,0.16617611840439725,50,INT10;INT12;INT14;INT15;INT16;INT18;INT2;INT23;INT24;INT5,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",5.246495449504817
CCRCC,shipped,hoptimus0,24,K10,donor,INT6,-1,1,dwr,0.1,abs,0.9728362932061978,3.93667454121052,3.9290376181045086,10.0,35996,34088,True,0.016853611204875267,0.5919782279743422,4.104742044185535,0.026175685339690107,0.000988021454112038,,,0,16780000,0.0,0,200,donor,23,10,10,13,38454,35996,35996,1678,1,50,1,0.16617611840439725,50,INT10;INT12;INT14;INT15;INT16;INT18;INT2;INT23;INT24;INT5,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",
CCRCC,shipped,hoptimus0,24,K10,donor,INT6,-1,2,pooled,0.1,abs,0.8487008343265794,1.9687454418208927,1.8797880233534887,36398.0,35996,36398,True,,,2.7236891349796513,0.03872467222884386,0.11257449344457689,36398.0,1.0,0,83900,0.0,0,1,donor,23,10,10,13,36144,35996,35996,1678,1,50,1,0.2923641111100089,50,INT12;INT13;INT14;INT15;INT2;INT20;INT23;INT24;INT3;INT7,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",1.9687454418208927
CCRCC,shipped,hoptimus0,24,K10,donor,INT6,-1,2,hcp,0.1,abs,0.9872109654350416,3.266954945804146,3.1613566499111747,10.0,35996,36398,True,,,3.3074246817182815,0.0034684147794994042,0.009320619785458879,30440.470977532135,0.8363226269996191,0,83900,0.0,0,1,donor,23,10,10,13,36144,35996,35996,1678,1,50,1,0.2923641111100089,50,INT12;INT13;INT14;INT15;INT2;INT20;INT23;INT24;INT3;INT7,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",3.266954945804146
CCRCC,shipped,hoptimus0,24,K10,donor,INT6,-1,2,dwr,0.1,abs,0.8866056019070322,2.3858459235857996,2.238047196942593,10.0,35996,36398,True,0.024446648774994886,0.1776241975869266,2.9802454096205953,0.028767222884386177,0.08462717520858164,,,0,16780000,0.0,0,200,donor,23,10,10,13,36144,35996,35996,1678,1,50,1,0.2923641111100089,50,INT12;INT13;INT14;INT15;INT2;INT20;INT23;INT24;INT3;INT7,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",
CCRCC,shipped,hoptimus0,24,K10,donor,INT7,-1,0,pooled,0.1,abs,0.8600505475989891,2.019924761984717,1.9405641407242422,38009.0,33837,38009,True,,,3.0320012264832514,0.10695029486099411,0.032999157540016845,38009.0,1.0,0,118700,0.0,0,1,donor,23,10,10,13,33837,33837,35996,2374,1,50,1,-0.0020404937906792053,50,INT10;INT11;INT13;INT14;INT18;INT19;INT20;INT23;INT24;INT6,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",2.0199247619847167
CCRCC,shipped,hoptimus0,24,K10,donor,INT7,-1,0,hcp,0.1,abs,0.9859983150800338,3.5215332488627014,3.3590529761706818,10.0,33837,38009,True,,,3.6143920707340986,0.013841617523167649,0.00016006739679865205,30421.675283414996,0.8003808383123733,0,118700,0.0,0,1,donor,23,10,10,13,33837,33837,35996,2374,1,50,1,-0.0020404937906792053,50,INT10;INT11;INT13;INT14;INT18;INT19;INT20;INT23;INT24;INT6,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",3.521533248862702
CCRCC,shipped,hoptimus0,24,K10,donor,INT7,-1,0,dwr,0.1,abs,0.9032171440606572,2.5256150028768087,2.3946579359561593,10.0,33837,38009,True,0.033718923602666394,0.2779262982733804,3.213245053249318,0.07233715248525695,0.02444570345408593,,,0,23740000,0.0,0,200,donor,23,10,10,13,33837,33837,35996,2374,1,50,1,-0.0020404937906792053,50,INT10;INT11;INT13;INT14;INT18;INT19;INT20;INT23;INT24;INT6,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",
CCRCC,shipped,hoptimus0,24,K10,donor,INT7,-1,1,pooled,0.1,abs,0.8653580454928392,1.984872957036599,1.9065908064517076,36646.0,35200,36646,True,,,2.9103914328261875,0.10754844144903117,0.027093513058129744,36646.0,1.0,0,118700,0.0,0,1,donor,23,10,10,13,35200,35200,35996,2374,1,50,1,0.027326240579940854,50,INT15;INT16;INT18;INT19;INT21;INT22;INT24;INT6;INT8;INT9,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",1.984872957036599
CCRCC,shipped,hoptimus0,24,K10,donor,INT7,-1,1,hcp,0.1,abs,0.9808087615838248,3.4948653407694947,3.265743749945042,10.0,35200,36646,True,,,3.6279607116974137,0.01907329401853412,0.00011794439764111205,30280.474939780906,0.8262968656819546,0,118700,0.0,0,1,donor,23,10,10,13,35200,35200,35996,2374,1,50,1,0.027326240579940854,50,INT15;INT16;INT18;INT19;INT21;INT22;INT24;INT6;INT8;INT9,"A3's W3 weighted quantile with w_i = 1/N_k inside calibration donor k and test weight 1, so each calibration donor and the test point carries 1/(K+1) of the mass; sees which donor each calibration spot belongs to and how many spots that donor has, and no features.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",3.4948653407694943
CCRCC,shipped,hoptimus0,24,K10,donor,INT7,-1,1,dwr,0.1,abs,0.8947427548441448,2.4470177073666526,2.2713730390479556,10.0,35200,36646,True,0.02770747761731367,0.23844884690072904,3.1877746710309776,0.08303896377422072,0.02221828138163437,,,0,23740000,0.0,0,200,donor,23,10,10,13,35200,35200,35996,2374,1,50,1,0.027326240579940854,50,INT15;INT16;INT18;INT19;INT21;INT22;INT24;INT6;INT8;INT9,"one calibration spot per donor, drawn at random, and the ordinary conformal quantile of those K exchangeable scores; sees the donor partition of C and discards all but K of its spots, so it buys exchangeability at the cost of calibration size.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",
CCRCC,shipped,hoptimus0,24,K10,donor,INT7,-1,2,pooled,0.1,abs,0.8537405223251896,2.0643635014787494,1.9149969359818433,40042.0,31804,40042,True,,,3.184581785841406,0.11781802864363941,0.028441449031171014,40042.0,1.0,0,118700,0.0,0,1,donor,23,10,10,13,31804,31804,35996,2374,1,50,1,-0.03337813458762253,50,INT10;INT12;INT13;INT15;INT16;INT18;INT19;INT21;INT23;INT24,"the pooled spot-level conformal quantile of C's scores; sees no unit structure at all, so a donor with many spots carries more mass than one with few. This is A1's interval.","identical to the anchor arm in task definition, fold list, seeds, size-match target, base head and score. It differs in one thing: the calibration set is the first TEN donors of the same permutation instead of the first six, so four donors move from T to C and n_T_donors falls from 17 to 13 (12 on the merged set) at the same matched training-spot count.",2.064363501478749
