set_name,sample_id,in_benchmark,hest_patient,source_url,donor_statement,donor_id,donor_label_status,lab,lab_label_status,hest_lab_provisional,disease,region,preservation,scanner,pixel_size_um_estimated,pixel_size_um_embedded,magnification_hest,pixel_size_source,resolution_uncertain_hest,resolution_uncertain_rederived,notes,hest_dataset_title,hest_subseries,hest_source_page,citation
institution_kidney_visium,NCBI702,False,Patient 13,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456,"GSM6047786 title '28-12265-Cortex', characteristics disease 'Diabetic Kidney Disease', tissue source 'Biopsy', storage 'OCT at -80C'. Lake et al. Methods: 'Nephrectomy (n = 6), AKI (n = 6) and CKD (n = 11) samples were sectioned at 10 um thickness from OCT-compound-embedded blocks. These 23 samples represent 22 participants because 2 samples (1 cortex and 1 medulla) were obtained from the same participant with CKD.' This sample is one of that pair.",kidVis_atlas_28-12265,verified,Indiana University (Eadon laboratory),contradicted,Washington University School of Medicine,Diabetic Kidney Disease (DKD),Cortex,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.758209679801175,0.352777777777778,20x,"source states instrument and objective only; no number in GSE183456 or Lake et al. The same laboratory's papilla paper states 0.7547 um/pixel for the identical instrument and objective, and HEST's estimate here is 0.758210, within 0.7 per cent of it",True,False,"HEST attributes this sample to Washington University School of Medicine. The source contradicts that for the generating laboratory: GSE183456's contributors are Michael Eadon, Ricardo Melo Ferreira and Ying-Hua Cheng and its contact institute is Indiana University, and the Visium imaging used Indiana's Keyence BZ-X810. Washington University is where the Lake et al. atlas's senior authorship sits, not where this subseries was generated. Specimen provenance is mixed: GSE183456's extract protocol states that four reference nephrectomies (18-0006, 19-F52, 19-M61, 19-M32) and one CKD biopsy (20-13437) came from the Biopsy Biobank Cohort of Indiana and 'All remaining samples were provided by the Kidney Precision Medicine Project', a multi-site consortium. HEST's magnification 20x is contradicted; the source states a 10x objective. HEST labels both 28-12265 samples Patient 13, which matches the source's statement that one participant contributed a cortex and a medulla sample.",Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST],28-12265-Cortex,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10356613/,"GEO series GSE183456 'Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST]', per-sample records and Series_overall_design / Sample_extract_protocol_ch1, read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456&targ=gsm&form=text&view=full | Lake BB et al., 'An atlas of healthy and injured cell states and niches in the human kidney', Nature 619:585-594 (2023), doi:10.1038/s41586-023-05769-3, Methods '10x Visium spatial transcriptomics: Preparation, imaging and sequencing'; PMC10356613 full text read 2026-09-22"
institution_kidney_visium,NCBI703,False,Patient 12,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456,"GSM6047785 title '29-10404', characteristics disease 'Diabetic Kidney Disease', tissue source 'Biopsy', storage 'OCT at -80C'. Lake et al. Methods: 'Nephrectomy (n = 6), AKI (n = 6) and CKD (n = 11) samples were sectioned at 10 um thickness from OCT-compound-embedded blocks. These 23 samples represent 22 participants because 2 samples (1 cortex and 1 medulla) were obtained from the same participant with CKD.'",kidVis_atlas_29-10404,verified,Indiana University (Eadon laboratory),contradicted,Washington University School of Medicine,Diabetic Kidney Disease (DKD),not stated per sample in source,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.757575757575758,0.352777777777778,20x,"source states instrument and objective only; no number in GSE183456 or Lake et al. The same laboratory's papilla paper states 0.7547 um/pixel for the identical instrument and objective, and HEST's estimate here is 0.757576, within 0.7 per cent of it",True,False,"HEST attributes this sample to Washington University School of Medicine. The source contradicts that for the generating laboratory: GSE183456's contributors are Michael Eadon, Ricardo Melo Ferreira and Ying-Hua Cheng and its contact institute is Indiana University, and the Visium imaging used Indiana's Keyence BZ-X810. Washington University is where the Lake et al. atlas's senior authorship sits, not where this subseries was generated. Specimen provenance is mixed: GSE183456's extract protocol states that four reference nephrectomies (18-0006, 19-F52, 19-M61, 19-M32) and one CKD biopsy (20-13437) came from the Biopsy Biobank Cohort of Indiana and 'All remaining samples were provided by the Kidney Precision Medicine Project', a multi-site consortium. HEST's magnification 20x is contradicted; the source states a 10x objective. ",Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST],29-10404,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10356613/,"GEO series GSE183456 'Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST]', per-sample records and Series_overall_design / Sample_extract_protocol_ch1, read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456&targ=gsm&form=text&view=full | Lake BB et al., 'An atlas of healthy and injured cell states and niches in the human kidney', Nature 619:585-594 (2023), doi:10.1038/s41586-023-05769-3, Methods '10x Visium spatial transcriptomics: Preparation, imaging and sequencing'; PMC10356613 full text read 2026-09-22"
institution_kidney_visium,NCBI704,False,Patient 11,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456,"GSM6047784 title '31-10221', characteristics disease 'Diabetic Kidney Disease', tissue source 'Biopsy', storage 'OCT at -80C'. Lake et al. Methods: 'Nephrectomy (n = 6), AKI (n = 6) and CKD (n = 11) samples were sectioned at 10 um thickness from OCT-compound-embedded blocks. These 23 samples represent 22 participants because 2 samples (1 cortex and 1 medulla) were obtained from the same participant with CKD.'",kidVis_atlas_31-10221,verified,Indiana University (Eadon laboratory),contradicted,Washington University School of Medicine,Diabetic Kidney Disease (DKD),not stated per sample in source,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.756855987,0.352777777777778,20x,"source states instrument and objective only; no number in GSE183456 or Lake et al. The same laboratory's papilla paper states 0.7547 um/pixel for the identical instrument and objective, and HEST's estimate here is 0.756856, within 0.7 per cent of it",True,False,"HEST attributes this sample to Washington University School of Medicine. The source contradicts that for the generating laboratory: GSE183456's contributors are Michael Eadon, Ricardo Melo Ferreira and Ying-Hua Cheng and its contact institute is Indiana University, and the Visium imaging used Indiana's Keyence BZ-X810. Washington University is where the Lake et al. atlas's senior authorship sits, not where this subseries was generated. Specimen provenance is mixed: GSE183456's extract protocol states that four reference nephrectomies (18-0006, 19-F52, 19-M61, 19-M32) and one CKD biopsy (20-13437) came from the Biopsy Biobank Cohort of Indiana and 'All remaining samples were provided by the Kidney Precision Medicine Project', a multi-site consortium. HEST's magnification 20x is contradicted; the source states a 10x objective. ",Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST],31-10221,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10356613/,"GEO series GSE183456 'Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST]', per-sample records and Series_overall_design / Sample_extract_protocol_ch1, read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456&targ=gsm&form=text&view=full | Lake BB et al., 'An atlas of healthy and injured cell states and niches in the human kidney', Nature 619:585-594 (2023), doi:10.1038/s41586-023-05769-3, Methods '10x Visium spatial transcriptomics: Preparation, imaging and sequencing'; PMC10356613 full text read 2026-09-22"
institution_kidney_visium,NCBI705,False,Patient 10,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456,"GSM6047783 title '29-10280', characteristics disease 'Diabetic Kidney Disease', tissue source 'Biopsy', storage 'OCT at -80C'. Lake et al. Methods: 'Nephrectomy (n = 6), AKI (n = 6) and CKD (n = 11) samples were sectioned at 10 um thickness from OCT-compound-embedded blocks. These 23 samples represent 22 participants because 2 samples (1 cortex and 1 medulla) were obtained from the same participant with CKD.'",kidVis_atlas_29-10280,verified,Indiana University (Eadon laboratory),contradicted,Washington University School of Medicine,Diabetic Kidney Disease (DKD),not stated per sample in source,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.758192191352373,0.352777777777778,20x,"source states instrument and objective only; no number in GSE183456 or Lake et al. The same laboratory's papilla paper states 0.7547 um/pixel for the identical instrument and objective, and HEST's estimate here is 0.758192, within 0.7 per cent of it",True,False,"HEST attributes this sample to Washington University School of Medicine. The source contradicts that for the generating laboratory: GSE183456's contributors are Michael Eadon, Ricardo Melo Ferreira and Ying-Hua Cheng and its contact institute is Indiana University, and the Visium imaging used Indiana's Keyence BZ-X810. Washington University is where the Lake et al. atlas's senior authorship sits, not where this subseries was generated. Specimen provenance is mixed: GSE183456's extract protocol states that four reference nephrectomies (18-0006, 19-F52, 19-M61, 19-M32) and one CKD biopsy (20-13437) came from the Biopsy Biobank Cohort of Indiana and 'All remaining samples were provided by the Kidney Precision Medicine Project', a multi-site consortium. HEST's magnification 20x is contradicted; the source states a 10x objective. ",Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST],29-10280,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10356613/,"GEO series GSE183456 'Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST]', per-sample records and Series_overall_design / Sample_extract_protocol_ch1, read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456&targ=gsm&form=text&view=full | Lake BB et al., 'An atlas of healthy and injured cell states and niches in the human kidney', Nature 619:585-594 (2023), doi:10.1038/s41586-023-05769-3, Methods '10x Visium spatial transcriptomics: Preparation, imaging and sequencing'; PMC10356613 full text read 2026-09-22"
institution_kidney_visium,NCBI706,False,Patient 9,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456,"GSM6047782 title '29-10012', characteristics disease 'Diabetic Kidney Disease', tissue source 'Biopsy', storage 'OCT at -80C'. Lake et al. Methods: 'Nephrectomy (n = 6), AKI (n = 6) and CKD (n = 11) samples were sectioned at 10 um thickness from OCT-compound-embedded blocks. These 23 samples represent 22 participants because 2 samples (1 cortex and 1 medulla) were obtained from the same participant with CKD.'",kidVis_atlas_29-10012,verified,Indiana University (Eadon laboratory),contradicted,Washington University School of Medicine,Diabetic Kidney Disease (DKD),not stated per sample in source,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.757995716166573,0.352777777777778,20x,"source states instrument and objective only; no number in GSE183456 or Lake et al. The same laboratory's papilla paper states 0.7547 um/pixel for the identical instrument and objective, and HEST's estimate here is 0.757996, within 0.7 per cent of it",True,False,"HEST attributes this sample to Washington University School of Medicine. The source contradicts that for the generating laboratory: GSE183456's contributors are Michael Eadon, Ricardo Melo Ferreira and Ying-Hua Cheng and its contact institute is Indiana University, and the Visium imaging used Indiana's Keyence BZ-X810. Washington University is where the Lake et al. atlas's senior authorship sits, not where this subseries was generated. Specimen provenance is mixed: GSE183456's extract protocol states that four reference nephrectomies (18-0006, 19-F52, 19-M61, 19-M32) and one CKD biopsy (20-13437) came from the Biopsy Biobank Cohort of Indiana and 'All remaining samples were provided by the Kidney Precision Medicine Project', a multi-site consortium. HEST's magnification 20x is contradicted; the source states a 10x objective. ",Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST],29-10012,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10356613/,"GEO series GSE183456 'Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST]', per-sample records and Series_overall_design / Sample_extract_protocol_ch1, read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456&targ=gsm&form=text&view=full | Lake BB et al., 'An atlas of healthy and injured cell states and niches in the human kidney', Nature 619:585-594 (2023), doi:10.1038/s41586-023-05769-3, Methods '10x Visium spatial transcriptomics: Preparation, imaging and sequencing'; PMC10356613 full text read 2026-09-22"
institution_kidney_visium,NCBI707,False,Patient 8,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456,"GSM6047781 title '29-10013', characteristics disease 'Diabetic Kidney Disease', tissue source 'Biopsy', storage 'OCT at -80C'. Lake et al. Methods: 'Nephrectomy (n = 6), AKI (n = 6) and CKD (n = 11) samples were sectioned at 10 um thickness from OCT-compound-embedded blocks. These 23 samples represent 22 participants because 2 samples (1 cortex and 1 medulla) were obtained from the same participant with CKD.'",kidVis_atlas_29-10013,verified,Indiana University (Eadon laboratory),contradicted,Washington University School of Medicine,Diabetic Kidney Disease (DKD),not stated per sample in source,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.756728455973368,0.352777777777778,20x,"source states instrument and objective only; no number in GSE183456 or Lake et al. The same laboratory's papilla paper states 0.7547 um/pixel for the identical instrument and objective, and HEST's estimate here is 0.756728, within 0.7 per cent of it",True,False,"HEST attributes this sample to Washington University School of Medicine. The source contradicts that for the generating laboratory: GSE183456's contributors are Michael Eadon, Ricardo Melo Ferreira and Ying-Hua Cheng and its contact institute is Indiana University, and the Visium imaging used Indiana's Keyence BZ-X810. Washington University is where the Lake et al. atlas's senior authorship sits, not where this subseries was generated. Specimen provenance is mixed: GSE183456's extract protocol states that four reference nephrectomies (18-0006, 19-F52, 19-M61, 19-M32) and one CKD biopsy (20-13437) came from the Biopsy Biobank Cohort of Indiana and 'All remaining samples were provided by the Kidney Precision Medicine Project', a multi-site consortium. HEST's magnification 20x is contradicted; the source states a 10x objective. ",Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST],29-10013,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10356613/,"GEO series GSE183456 'Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST]', per-sample records and Series_overall_design / Sample_extract_protocol_ch1, read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456&targ=gsm&form=text&view=full | Lake BB et al., 'An atlas of healthy and injured cell states and niches in the human kidney', Nature 619:585-594 (2023), doi:10.1038/s41586-023-05769-3, Methods '10x Visium spatial transcriptomics: Preparation, imaging and sequencing'; PMC10356613 full text read 2026-09-22"
institution_kidney_visium,NCBI708,False,Patient 7,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456,"GSM6047780 title 'IU-13437', characteristics disease 'Diabetic Kidney Disease', tissue source 'Biopsy', storage 'OCT at -80C'. Lake et al. Methods: 'Nephrectomy (n = 6), AKI (n = 6) and CKD (n = 11) samples were sectioned at 10 um thickness from OCT-compound-embedded blocks. These 23 samples represent 22 participants because 2 samples (1 cortex and 1 medulla) were obtained from the same participant with CKD.'",kidVis_atlas_IU-13437,verified,Indiana University (Eadon laboratory),contradicted,Washington University School of Medicine,Diabetic Kidney Disease (DKD),not stated per sample in source,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.757189863678115,0.352777777777778,20x,"source states instrument and objective only; no number in GSE183456 or Lake et al. The same laboratory's papilla paper states 0.7547 um/pixel for the identical instrument and objective, and HEST's estimate here is 0.757190, within 0.7 per cent of it",True,False,"HEST attributes this sample to Washington University School of Medicine. The source contradicts that for the generating laboratory: GSE183456's contributors are Michael Eadon, Ricardo Melo Ferreira and Ying-Hua Cheng and its contact institute is Indiana University, and the Visium imaging used Indiana's Keyence BZ-X810. Washington University is where the Lake et al. atlas's senior authorship sits, not where this subseries was generated. Specimen provenance is mixed: GSE183456's extract protocol states that four reference nephrectomies (18-0006, 19-F52, 19-M61, 19-M32) and one CKD biopsy (20-13437) came from the Biopsy Biobank Cohort of Indiana and 'All remaining samples were provided by the Kidney Precision Medicine Project', a multi-site consortium. HEST's magnification 20x is contradicted; the source states a 10x objective. ",Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST],IU-13437,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10356613/,"GEO series GSE183456 'Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST]', per-sample records and Series_overall_design / Sample_extract_protocol_ch1, read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456&targ=gsm&form=text&view=full | Lake BB et al., 'An atlas of healthy and injured cell states and niches in the human kidney', Nature 619:585-594 (2023), doi:10.1038/s41586-023-05769-3, Methods '10x Visium spatial transcriptomics: Preparation, imaging and sequencing'; PMC10356613 full text read 2026-09-22"
institution_kidney_visium,NCBI709,False,Patient 6,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456,"GSM6047779 title '21-019', characteristics disease 'Reference', tissue source 'Nephrectomy', storage 'OCT at -80C'. Lake et al. Methods: 'Nephrectomy (n = 6), AKI (n = 6) and CKD (n = 11) samples were sectioned at 10 um thickness from OCT-compound-embedded blocks. These 23 samples represent 22 participants because 2 samples (1 cortex and 1 medulla) were obtained from the same participant with CKD.'",kidVis_atlas_21-019,verified,Indiana University (Eadon laboratory),contradicted,Washington University School of Medicine,Reference (deceased-donor nephrectomy),not stated per sample in source,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.757566095790418,0.352777777777778,20x,"source states instrument and objective only; no number in GSE183456 or Lake et al. The same laboratory's papilla paper states 0.7547 um/pixel for the identical instrument and objective, and HEST's estimate here is 0.757566, within 0.7 per cent of it",True,False,"HEST attributes this sample to Washington University School of Medicine. The source contradicts that for the generating laboratory: GSE183456's contributors are Michael Eadon, Ricardo Melo Ferreira and Ying-Hua Cheng and its contact institute is Indiana University, and the Visium imaging used Indiana's Keyence BZ-X810. Washington University is where the Lake et al. atlas's senior authorship sits, not where this subseries was generated. Specimen provenance is mixed: GSE183456's extract protocol states that four reference nephrectomies (18-0006, 19-F52, 19-M61, 19-M32) and one CKD biopsy (20-13437) came from the Biopsy Biobank Cohort of Indiana and 'All remaining samples were provided by the Kidney Precision Medicine Project', a multi-site consortium. HEST's magnification 20x is contradicted; the source states a 10x objective. ",Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST],21-019,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10356613/,"GEO series GSE183456 'Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST]', per-sample records and Series_overall_design / Sample_extract_protocol_ch1, read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456&targ=gsm&form=text&view=full | Lake BB et al., 'An atlas of healthy and injured cell states and niches in the human kidney', Nature 619:585-594 (2023), doi:10.1038/s41586-023-05769-3, Methods '10x Visium spatial transcriptomics: Preparation, imaging and sequencing'; PMC10356613 full text read 2026-09-22"
institution_kidney_visium,NCBI710,False,Patient 5,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456,"GSM6047778 title '21-015', characteristics disease 'Reference', tissue source 'Nephrectomy', storage 'OCT at -80C'. Lake et al. Methods: 'Nephrectomy (n = 6), AKI (n = 6) and CKD (n = 11) samples were sectioned at 10 um thickness from OCT-compound-embedded blocks. These 23 samples represent 22 participants because 2 samples (1 cortex and 1 medulla) were obtained from the same participant with CKD.'",kidVis_atlas_21-015,verified,Indiana University (Eadon laboratory),contradicted,Washington University School of Medicine,Reference (deceased-donor nephrectomy),not stated per sample in source,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.756615014486175,0.352777777777778,20x,"source states instrument and objective only; no number in GSE183456 or Lake et al. The same laboratory's papilla paper states 0.7547 um/pixel for the identical instrument and objective, and HEST's estimate here is 0.756615, within 0.7 per cent of it",True,False,"HEST attributes this sample to Washington University School of Medicine. The source contradicts that for the generating laboratory: GSE183456's contributors are Michael Eadon, Ricardo Melo Ferreira and Ying-Hua Cheng and its contact institute is Indiana University, and the Visium imaging used Indiana's Keyence BZ-X810. Washington University is where the Lake et al. atlas's senior authorship sits, not where this subseries was generated. Specimen provenance is mixed: GSE183456's extract protocol states that four reference nephrectomies (18-0006, 19-F52, 19-M61, 19-M32) and one CKD biopsy (20-13437) came from the Biopsy Biobank Cohort of Indiana and 'All remaining samples were provided by the Kidney Precision Medicine Project', a multi-site consortium. HEST's magnification 20x is contradicted; the source states a 10x objective. ",Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST],21-015,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10356613/,"GEO series GSE183456 'Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST]', per-sample records and Series_overall_design / Sample_extract_protocol_ch1, read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456&targ=gsm&form=text&view=full | Lake BB et al., 'An atlas of healthy and injured cell states and niches in the human kidney', Nature 619:585-594 (2023), doi:10.1038/s41586-023-05769-3, Methods '10x Visium spatial transcriptomics: Preparation, imaging and sequencing'; PMC10356613 full text read 2026-09-22"
institution_kidney_visium,NCBI711,False,Patient 4,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456,"GSM6047777 title 'IU-M32', characteristics disease 'Reference', tissue source 'Nephrectomy', storage 'OCT at -80C'. Lake et al. Methods: 'Nephrectomy (n = 6), AKI (n = 6) and CKD (n = 11) samples were sectioned at 10 um thickness from OCT-compound-embedded blocks. These 23 samples represent 22 participants because 2 samples (1 cortex and 1 medulla) were obtained from the same participant with CKD.'",kidVis_atlas_IU-M32,verified,Indiana University (Eadon laboratory),contradicted,Washington University School of Medicine,Reference (deceased-donor nephrectomy),not stated per sample in source,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.757302117222195,0.352777777777778,20x,"source states instrument and objective only; no number in GSE183456 or Lake et al. The same laboratory's papilla paper states 0.7547 um/pixel for the identical instrument and objective, and HEST's estimate here is 0.757302, within 0.7 per cent of it",True,False,"HEST attributes this sample to Washington University School of Medicine. The source contradicts that for the generating laboratory: GSE183456's contributors are Michael Eadon, Ricardo Melo Ferreira and Ying-Hua Cheng and its contact institute is Indiana University, and the Visium imaging used Indiana's Keyence BZ-X810. Washington University is where the Lake et al. atlas's senior authorship sits, not where this subseries was generated. Specimen provenance is mixed: GSE183456's extract protocol states that four reference nephrectomies (18-0006, 19-F52, 19-M61, 19-M32) and one CKD biopsy (20-13437) came from the Biopsy Biobank Cohort of Indiana and 'All remaining samples were provided by the Kidney Precision Medicine Project', a multi-site consortium. HEST's magnification 20x is contradicted; the source states a 10x objective. ",Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST],IU-M32,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10356613/,"GEO series GSE183456 'Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST]', per-sample records and Series_overall_design / Sample_extract_protocol_ch1, read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456&targ=gsm&form=text&view=full | Lake BB et al., 'An atlas of healthy and injured cell states and niches in the human kidney', Nature 619:585-594 (2023), doi:10.1038/s41586-023-05769-3, Methods '10x Visium spatial transcriptomics: Preparation, imaging and sequencing'; PMC10356613 full text read 2026-09-22"
institution_kidney_visium,NCBI712,False,Patient 3,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456,"GSM6047776 title 'IU-M61', characteristics disease 'Reference', tissue source 'Nephrectomy', storage 'OCT at -80C'. Lake et al. Methods: 'Nephrectomy (n = 6), AKI (n = 6) and CKD (n = 11) samples were sectioned at 10 um thickness from OCT-compound-embedded blocks. These 23 samples represent 22 participants because 2 samples (1 cortex and 1 medulla) were obtained from the same participant with CKD.'",kidVis_atlas_IU-M61,verified,Indiana University (Eadon laboratory),contradicted,Washington University School of Medicine,Reference (deceased-donor nephrectomy),not stated per sample in source,"Fresh frozen, OCT-embedded, stored at -80 C, 10 um sections",Keyence BZ-X810 with Nikon 10x CFI Plan Fluor objective,0.757995716166573,0.352777777777778,20x,"source states instrument and objective only; no number in GSE183456 or Lake et al. The same laboratory's papilla paper states 0.7547 um/pixel for the identical instrument and objective, and HEST's estimate here is 0.757996, within 0.7 per cent of it",True,False,"HEST attributes this sample to Washington University School of Medicine. The source contradicts that for the generating laboratory: GSE183456's contributors are Michael Eadon, Ricardo Melo Ferreira and Ying-Hua Cheng and its contact institute is Indiana University, and the Visium imaging used Indiana's Keyence BZ-X810. Washington University is where the Lake et al. atlas's senior authorship sits, not where this subseries was generated. Specimen provenance is mixed: GSE183456's extract protocol states that four reference nephrectomies (18-0006, 19-F52, 19-M61, 19-M32) and one CKD biopsy (20-13437) came from the Biopsy Biobank Cohort of Indiana and 'All remaining samples were provided by the Kidney Precision Medicine Project', a multi-site consortium. HEST's magnification 20x is contradicted; the source states a 10x objective. ",Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST],IU-M61,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10356613/,"GEO series GSE183456 'Spatial localization with Spatial Transcriptomics for an atlas of healthy and injured cell states and niches in the human kidney [Visium ST]', per-sample records and Series_overall_design / Sample_extract_protocol_ch1, read 2026-09-22 via ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183456&targ=gsm&form=text&view=full | Lake BB et al., 'An atlas of healthy and injured cell states and niches in the human kidney', Nature 619:585-594 (2023), doi:10.1038/s41586-023-05769-3, Methods '10x Visium spatial transcriptomics: Preparation, imaging and sequencing'; PMC10356613 full text read 2026-09-22"
